100,0;2265,9585834265413
99,5;2264,9331522062516
99,0;2264,102589859753
98,5;2263,440132832864
98,0;2262,919761913456
97,5;2262,5161947749316
97,0;2262,2048785196694
96,5;2261,9619822225195
96,0;2261,7643894742073
95,5;2261,5896909248354
95,0;2261,416176827339
94,5;2261,222829580922
94,0;2260,98931627452
93,5;2260,6959812302916
93,0;2260,323838547042
92,5;2259,8545646436796
92,0;2259,2704908027176
91,5;2258,554595713682
91,0;2257,690498016596
90,5;2256,6624488454436
90,0;2255,4553243716164
89,5;2254,054618347368
89,0;2252,4464346492964
88,5;2250,617479821787
88,0;2248,555055620451
87,5;2246,2470515556306
87,0;2243,681937435825
86,5;2240,8487559111563
86,0;2237,7371150168237
85,5;2234,3371807165786
85,0;2230,639669446167
84,5;2226,6358406567942
84,0;2222,3174893585915
83,5;2217,676938664061
83,0;2212,707032331535
82,5;2207,4011273086567
82,0;2201,7530862758126
81,5;2195,7572701896033
81,0;2189,4085308263075
80,5;2182,702203325327
80,0;2175,6340987326553
79,5;2168,20049654434
79,0;2160,39813724993
78,5;2152,224214875945
78,0;2143,676369529327
77,5;2134,7526799409093
77,0;2125,4516560088537
76,5;2115,7722313421395
76,0;2105,7137558040013
75,5;2095,2759880553945
75,0;2084,4590880984474
74,5;2073,263609819937
74,0;2061,6904935347284
73,5;2049,741058529246
73,0;2037,4169956049284
72,5;2024,7203596216868
72,0;2011,6535620413633
71,5;1998,2193634711984
71,0;1984,4208662072742
70,5;1970,2615067779843
70,0;1955,7450484874942
69,5;1940,8755739591923
69,0;1925,6574776791535
68,5;1910,0954585395991
68,0;1894,1945123823525
67,5;1877,9599245422994
67,0;1861,3972623908483
66,5;1844,5123678793893
66,0;1827,3113500827467
65,5;1809,8005777426479
65,0;1791,9866718111755
64,5;1773,8764979942282
64,0;1755,4771592949796
63,5;1736,7959885573382
63,0;1717,8405410094033
62,5;1698,6185868069265
62,0;1679,1381035767708
61,5;1659,4072689603688
61,0;1639,43445315718
60,5;1619,2282114681525
60,0;1598,7972768391799
59,5;1578,15055240456
59,0;1557,2971040304574
58,5;1536,2461528583574
58,0;1515,0070678485265
57,5;1493,5893583234742
57,0;1472,0026665114092
56,5;1450,256760089695
56,0;1428,3615247283187
55,5;1406,3269566333393
55,0;1384,1631550903523
54,5;1361,8803150079475
54,0;1339,4887194611683
53,5;1316,9987322349696
53,0;1294,4207903676763
52,5;1271,765396694445
52,0;1249,0431123907192
51,5;1226,2645495156914
51,0;1203,4403635557594
50,5;1180,5812459679883
50,0;1157,697916723565
49,5;1134,801116851262
49,0;1111,901600980893
48,5;1089,010129886772
48,0;1066,1374630311745
47,5;1043,2943511077945
47,0;1020,4915285852027
46,5;997,7397062503079
46,0;975,049563751814
45,5;952,4317421436788
45,0;929,8968364285749
44,5;907,4553881013455
44,0;885,1178776924673
43,5;862,8947173115049
43,0;840,7962431905736
42,5;818,8327082277957
42,0;797,0142745307611
41,5;775,3510059599847
41,0;753,8528606723673
40,5;732,5296836646522
40,0;711,3911993168857
39,5;690,4470039358755
39,0;669,7065582986495
38,5;649,1791801959153
38,0;628,8740369755182
37,5;608,8001380859004
37,0;588,9663276195608
36,5;569,381276856513
36,0;550,0534768077436
35,5;530,9912307586728
35,0;512,2026468126123
34,5;493,69563043422403
34,0;475,47787699297925
33,5;457,55686430661797
33,0;439,93984518460746
32,5;422,63383997160054
32,0;405,64562909089585
31,5;388,98174558789543
31,0;372,64846767356454
30,5;356,65181126789025
30,0;340,9975225433399
29,5;325,69107046832113
29,0;310,73763935063954
28,5;296,1421213809584
28,0;281,9091091762571
27,5;268,04288832329075
27,0;254,54742992204794
26,5;241,42638312921105
26,0;228,68306770161368
25,5;216,32046653970104
25,0;204,34121823098747
24,5;192,74760959351667
24,0;181,54156821931937
23,5;170,72465501787306
23,0;160,29805675956067
22,5;150,2625786191294
22,0;140,61863671914975
21,5;131,36625067347435
21,0;122,50503613069684
20,5;114,03419731761078
20,0;105,95251958266881
19,5;98,25836193944119
19,0;90,94964961007494
18,5;84,02386656875254
18,0;77,47804808515117
17,5;71,30877326790134
17,0;65,51215760804587
16,5;60,08384552249886
16,0;55,01900289750451
15,5;50,3123096320961
15,0;45,95795218155486
14,5;41,94961610086891
14,0;38,280478588192096
13,5;34,943201028303015
13,0;31,92992153606382
12,5;29,232247499879197
12,0;26,84124812515519
11,5;24,747446977758223
11,0;22,940814527473922
10,5;21,410760691466052
10,0;20,146127377735432
9,5;19,13518102857883
9,0;18,365605164047892
8,5;17,824492925408016
8,0;17,498339618597292
7,5;17,3730352576854
7,0;17,433857108332532
6,5;17,665462231248263
6,0;18,051880025650494
5,5;18,576504772724356
5,0;19,222088179081105
4,5;19,970731920217048
4,0;20,80388018397244
3,5;21,70231221399038
3,0;22,646134853175756
2,5;23,614775087154122
2,0;24,58697258773062
1,5;25,54077225634888
1,0;26,453516767549942
0,5;27,30183911243115
0,0;28,06165514210507
