100.0;2276.0833333333335
99.5;2271.4166666666665
99.0;2274.1666666666665
98.5;2267.0833333333335
98.0;2266.0
97.5;2264.75
97.0;2267.5833333333335
96.5;2270.5
96.0;2268.0833333333335
95.5;2271.0
95.0;2274.75
94.5;2269.75
94.0;2269.6666666666665
93.5;2270.9166666666665
93.0;2280.3333333333335
92.5;2276.5
92.0;2273.3333333333335
91.5;2271.9166666666665
91.0;2274.5833333333335
90.5;2268.8333333333335
90.0;2250.75
89.5;2225.5
89.0;2227.0
88.5;2219.8333333333335
88.0;2219.6666666666665
87.5;2214.5
87.0;2214.0
86.5;2212.75
86.0;2217.9166666666665
85.5;2214.5833333333335
85.0;2212.6666666666665
84.5;2198.5
84.0;2194.4166666666665
83.5;2178.3333333333335
83.0;2180.9166666666665
82.5;2167.4166666666665
82.0;2167.5833333333335
81.5;2155.8333333333335
81.0;2151.5833333333335
80.5;2144.75
80.0;2142.9166666666665
79.5;2125.5
79.0;2127.5
78.5;2105.8333333333335
78.0;2103.4166666666665
77.5;2082.5833333333335
77.0;2080.5833333333335
76.5;2061.8333333333335
76.0;2059.9166666666665
75.5;2045.1666666666667
75.0;2047.25
74.5;2022.25
74.0;2020.9166666666667
73.5;1998.0
73.0;1995.75
72.5;1971.5
72.0;1971.8333333333333
71.5;1950.6666666666667
71.0;1946.1666666666667
70.5;1918.75
70.0;1917.75
69.5;1886.8333333333333
69.0;1887.9166666666667
68.5;1856.6666666666667
68.0;1856.5
67.5;1860.6666666666667
67.0;1865.8333333333333
66.5;1826.0833333333333
66.0;1822.5
65.5;1788.9166666666667
65.0;1791.0833333333333
64.5;1752.1666666666667
64.0;1753.0833333333333
63.5;1714.5833333333333
63.0;1715.4166666666667
62.5;1674.8333333333333
62.0;1682.9166666666667
61.5;1644.0833333333333
61.0;1643.0
60.5;1602.25
60.0;1599.0833333333333
59.5;1555.9166666666667
59.0;1556.0833333333333
58.5;1512.75
58.0;1512.4166666666667
57.5;1464.8333333333333
57.0;1460.1666666666667
56.5;1416.4166666666667
56.0;1413.6666666666667
55.5;1372.25
55.0;1370.9166666666667
54.5;1331.25
54.0;1332.0
53.5;1283.9166666666667
53.0;1282.8333333333333
52.5;1241.0833333333333
52.0;1241.8333333333333
51.5;1198.0833333333333
51.0;1198.5
50.5;1149.9166666666667
50.0;1150.3333333333333
49.5;1105.4166666666667
49.0;1105.4166666666667
48.5;1062.4166666666667
48.0;1063.0833333333333
47.5;1017.75
47.0;1017.25
46.5;973.5833333333334
46.0;974.0833333333334
45.5;931.5
45.0;932.3333333333334
44.5;891.5
44.0;890.25
43.5;844.3333333333334
43.0;842.6666666666666
42.5;800.6666666666666
42.0;803.0
41.5;760.25
41.0;761.8333333333334
40.5;717.75
40.0;716.9166666666666
39.5;677.0833333333334
39.0;675.1666666666666
38.5;638.1666666666666
38.0;636.3333333333334
37.5;597.9166666666666
37.0;598.0833333333334
36.5;558.75
36.0;557.9166666666666
35.5;520.25
35.0;522.3333333333334
34.5;485.6666666666667
34.0;483.3333333333333
33.5;450.0833333333333
33.0;449.25
32.5;415.4166666666667
32.0;415.1666666666667
31.5;383.0833333333333
31.0;381.5833333333333
30.5;348.0833333333333
30.0;348.6666666666667
29.5;314.0
29.0;312.75
28.5;284.5
28.0;285.6666666666667
27.5;259.75
27.0;255.83333333333334
26.5;230.41666666666666
26.0;229.66666666666666
25.5;205.25
25.0;205.16666666666666
24.5;181.91666666666666
24.0;182.5
23.5;161.0
23.0;160.16666666666666
22.5;141.08333333333334
22.0;141.16666666666666
21.5;123.41666666666667
21.0;123.5
20.5;107.58333333333333
20.0;108.41666666666667
19.5;93.83333333333333
19.0;93.0
18.5;79.66666666666667
18.0;79.91666666666667
17.5;67.66666666666667
17.0;67.91666666666667
16.5;57.75
16.0;58.0
15.5;48.833333333333336
15.0;48.833333333333336
14.5;40.0
14.0;40.0
13.5;32.75
13.0;32.083333333333336
12.5;25.833333333333332
12.0;25.333333333333332
11.5;20.0
11.0;20.0
10.5;15.0
10.0;15.0
9.5;11.0
9.0;11.0
8.5;8.0
8.0;8.0
7.5;5.75
7.0;5.75
6.5;4.0
6.0;4.0
5.5;2.4166666666666665
5.0;2.5
4.5;2.0
4.0;2.0
3.5;1.0
3.0;1.0
2.5;1
2.0;1
1.5;1
1.0;1
0.5;1.0
0.0;1.0
